"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"03/12/2024 21:30:00 - 03/12/2024 21:45:00","BZN|DE-LU","Sequence Sequence 1","25.63","",""
"03/12/2024 21:45:00 - 03/12/2024 22:00:00","BZN|DE-LU","Sequence Sequence 1","24.76","",""
"03/12/2024 22:00:00 - 03/12/2024 22:15:00","BZN|DE-LU","Sequence Sequence 1","33.75","",""
"03/12/2024 22:15:00 - 03/12/2024 22:30:00","BZN|DE-LU","Sequence Sequence 1","30.65","",""
"03/12/2024 22:30:00 - 03/12/2024 22:45:00","BZN|DE-LU","Sequence Sequence 1","30.54","",""
"03/12/2024 22:45:00 - 03/12/2024 23:00:00","BZN|DE-LU","Sequence Sequence 1","31.17","",""
"03/12/2024 23:00:00 - 03/12/2024 23:15:00","BZN|DE-LU","Sequence Sequence 1","39.54","",""
"03/12/2024 23:15:00 - 03/12/2024 23:30:00","BZN|DE-LU","Sequence Sequence 1","38.56","",""
"03/12/2024 23:30:00 - 03/12/2024 23:45:00","BZN|DE-LU","Sequence Sequence 1","41.02","",""
"03/12/2024 23:45:00 - 04/12/2024 00:00:00","BZN|DE-LU","Sequence Sequence 1","43.48","",""
"04/12/2024 00:00:00 - 04/12/2024 00:15:00","BZN|DE-LU","Sequence Sequence 1","48.19","",""
"04/12/2024 00:15:00 - 04/12/2024 00:30:00","BZN|DE-LU","Sequence Sequence 1","47.31","",""
"04/12/2024 00:30:00 - 04/12/2024 00:45:00","BZN|DE-LU","Sequence Sequence 1","42.55","",""
"04/12/2024 00:45:00 - 04/12/2024 01:00:00","BZN|DE-LU","Sequence Sequence 1","49.32","",""
"04/12/2024 01:00:00 - 04/12/2024 01:15:00","BZN|DE-LU","Sequence Sequence 1","56.77","",""
"04/12/2024 01:15:00 - 04/12/2024 01:30:00","BZN|DE-LU","Sequence Sequence 1","57.39","",""
"04/12/2024 01:30:00 - 04/12/2024 01:45:00","BZN|DE-LU","Sequence Sequence 1","55.91","",""
"04/12/2024 01:45:00 - 04/12/2024 02:00:00","BZN|DE-LU","Sequence Sequence 1","52.42","",""
"04/12/2024 02:00:00 - 04/12/2024 02:15:00","BZN|DE-LU","Sequence Sequence 1","59.62","",""
"04/12/2024 02:15:00 - 04/12/2024 02:30:00","BZN|DE-LU","Sequence Sequence 1","59.37","",""
"04/12/2024 02:30:00 - 04/12/2024 02:45:00","BZN|DE-LU","Sequence Sequence 1","61.71","",""
"04/12/2024 02:45:00 - 04/12/2024 03:00:00","BZN|DE-LU","Sequence Sequence 1","60.15","",""
"04/12/2024 03:00:00 - 04/12/2024 03:15:00","BZN|DE-LU","Sequence Sequence 1","69.48","",""
"04/12/2024 03:15:00 - 04/12/2024 03:30:00","BZN|DE-LU","Sequence Sequence 1","66.62","",""
"04/12/2024 03:30:00 - 04/12/2024 03:45:00","BZN|DE-LU","Sequence Sequence 1","67.11","",""
"04/12/2024 03:45:00 - 04/12/2024 04:00:00","BZN|DE-LU","Sequence Sequence 1","68.30","",""
"04/12/2024 04:00:00 - 04/12/2024 04:15:00","BZN|DE-LU","Sequence Sequence 1","71.58","",""
"04/12/2024 04:15:00 - 04/12/2024 04:30:00","BZN|DE-LU","Sequence Sequence 1","70.72","",""
"04/12/2024 04:30:00 - 04/12/2024 04:45:00","BZN|DE-LU","Sequence Sequence 1","68.91","",""
"04/12/2024 04:45:00 - 04/12/2024 05:00:00","BZN|DE-LU","Sequence Sequence 1","74.40","",""
"04/12/2024 05:00:00 - 04/12/2024 05:15:00","BZN|DE-LU","Sequence Sequence 1","73.69","",""
"04/12/2024 05:15:00 - 04/12/2024 05:30:00","BZN|DE-LU","Sequence Sequence 1","74.76","",""
"04/12/2024 05:30:00 - 04/12/2024 05:45:00","BZN|DE-LU","Sequence Sequence 1","74.79","",""
"04/12/2024 05:45:00 - 04/12/2024 06:00:00","BZN|DE-LU","Sequence Sequence 1","71.41","",""
"04/12/2024 06:00:00 - 04/12/2024 06:15:00","BZN|DE-LU","Sequence Sequence 1","77.13","",""
"04/12/2024 06:15:00 - 04/12/2024 06:30:00","BZN|DE-LU","Sequence Sequence 1","79.36","",""
"04/12/2024 06:30:00 - 04/12/2024 06:45:00","BZN|DE-LU","Sequence Sequence 1","78.47","",""
"04/12/2024 06:45:00 - 04/12/2024 07:00:00","BZN|DE-LU","Sequence Sequence 1","75.80","",""
"04/12/2024 07:00:00 - 04/12/2024 07:15:00","BZN|DE-LU","Sequence Sequence 1","77.64","",""
"04/12/2024 07:15:00 - 04/12/2024 07:30:00","BZN|DE-LU","Sequence Sequence 1","72.06","",""
"04/12/2024 07:30:00 - 04/12/2024 07:45:00","BZN|DE-LU","Sequence Sequence 1","77.20","",""
"04/12/2024 07:45:00 - 04/12/2024 08:00:00","BZN|DE-LU","Sequence Sequence 1","74.07","",""
"04/12/2024 08:00:00 - 04/12/2024 08:15:00","BZN|DE-LU","Sequence Sequence 1","74.47","",""
"04/12/2024 08:15:00 - 04/12/2024 08:30:00","BZN|DE-LU","Sequence Sequence 1","72.61","",""
"04/12/2024 08:30:00 - 04/12/2024 08:45:00","BZN|DE-LU","Sequence Sequence 1","70.13","",""
"04/12/2024 08:45:00 - 04/12/2024 09:00:00","BZN|DE-LU","Sequence Sequence 1","73.03","",""
"04/12/2024 09:00:00 - 04/12/2024 09:15:00","BZN|DE-LU","Sequence Sequence 1","67.77","",""
"04/12/2024 09:15:00 - 04/12/2024 09:30:00","BZN|DE-LU","Sequence Sequence 1","68.24","",""
"04/12/2024 09:30:00 - 04/12/2024 09:45:00","BZN|DE-LU","Sequence Sequence 1","66.16","",""
"04/12/2024 09:45:00 - 04/12/2024 10:00:00","BZN|DE-LU","Sequence Sequence 1","65.42","",""
"04/12/2024 10:00:00 - 04/12/2024 10:15:00","BZN|DE-LU","Sequence Sequence 1","62.78","",""
"04/12/2024 10:15:00 - 04/12/2024 10:30:00","BZN|DE-LU","Sequence Sequence 1","61.42","",""
"04/12/2024 10:30:00 - 04/12/2024 10:45:00","BZN|DE-LU","Sequence Sequence 1","62.70","",""
"04/12/2024 10:45:00 - 04/12/2024 11:00:00","BZN|DE-LU","Sequence Sequence 1","62.66","",""
"04/12/2024 11:00:00 - 04/12/2024 11:15:00","BZN|DE-LU","Sequence Sequence 1","55.73","",""
"04/12/2024 11:15:00 - 04/12/2024 11:30:00","BZN|DE-LU","Sequence Sequence 1","57.55","",""
"04/12/2024 11:30:00 - 04/12/2024 11:45:00","BZN|DE-LU","Sequence Sequence 1","54.72","",""
"04/12/2024 11:45:00 - 04/12/2024 12:00:00","BZN|DE-LU","Sequence Sequence 1","52.32","",""
"04/12/2024 12:00:00 - 04/12/2024 12:15:00","BZN|DE-LU","Sequence Sequence 1","45.01","",""
"04/12/2024 12:15:00 - 04/12/2024 12:30:00","BZN|DE-LU","Sequence Sequence 1","45.97","",""
"04/12/2024 12:30:00 - 04/12/2024 12:45:00","BZN|DE-LU","Sequence Sequence 1","46.98","",""
"04/12/2024 12:45:00 - 04/12/2024 13:00:00","BZN|DE-LU","Sequence Sequence 1","49.31","",""
"04/12/2024 13:00:00 - 04/12/2024 13:15:00","BZN|DE-LU","Sequence Sequence 1","38.51","",""
"04/12/2024 13:15:00 - 04/12/2024 13:30:00","BZN|DE-LU","Sequence Sequence 1","42.15","",""
"04/12/2024 13:30:00 - 04/12/2024 13:45:00","BZN|DE-LU","Sequence Sequence 1","42.32","",""
"04/12/2024 13:45:00 - 04/12/2024 14:00:00","BZN|DE-LU","Sequence Sequence 1","39.65","",""
"04/12/2024 14:00:00 - 04/12/2024 14:15:00","BZN|DE-LU","Sequence Sequence 1","32.81","",""
"04/12/2024 14:15:00 - 04/12/2024 14:30:00","BZN|DE-LU","Sequence Sequence 1","30.63","",""
"04/12/2024 14:30:00 - 04/12/2024 14:45:00","BZN|DE-LU","Sequence Sequence 1","34.91","",""
"04/12/2024 14:45:00 - 04/12/2024 15:00:00","BZN|DE-LU","Sequence Sequence 1","30.28","",""
"04/12/2024 15:00:00 - 04/12/2024 15:15:00","BZN|DE-LU","Sequence Sequence 1","27.74","",""
"04/12/2024 15:15:00 - 04/12/2024 15:30:00","BZN|DE-LU","Sequence Sequence 1","23.28","",""
"04/12/2024 15:30:00 - 04/12/2024 15:45:00","BZN|DE-LU","Sequence Sequence 1","26.62","",""
"04/12/2024 15:45:00 - 04/12/2024 16:00:00","BZN|DE-LU","Sequence Sequence 1","27.57","",""
"04/12/2024 16:00:00 - 04/12/2024 16:15:00","BZN|DE-LU","Sequence Sequence 1","22.39","",""
"04/12/2024 16:15:00 - 04/12/2024 16:30:00","BZN|DE-LU","Sequence Sequence 1","19.64","",""
"04/12/2024 16:30:00 - 04/12/2024 16:45:00","BZN|DE-LU","Sequence Sequence 1","20.03","",""
"04/12/2024 16:45:00 - 04/12/2024 17:00:00","BZN|DE-LU","Sequence Sequence 1","23.65","",""
"04/12/2024 17:00:00 - 04/12/2024 17:15:00","BZN|DE-LU","Sequence Sequence 1","16.56","",""
"04/12/2024 17:15:00 - 04/12/2024 17:30:00","BZN|DE-LU","Sequence Sequence 1","16.63","",""
"04/12/2024 17:30:00 - 04/12/2024 17:45:00","BZN|DE-LU","Sequence Sequence 1","20.58","",""
"04/12/2024 17:45:00 - 04/12/2024 18:00:00","BZN|DE-LU","Sequence Sequence 1","17.45","",""
"04/12/2024 18:00:00 - 04/12/2024 18:15:00","BZN|DE-LU","Sequence Sequence 1","16.44","",""
"04/12/2024 18:15:00 - 04/12/2024 18:30:00","BZN|DE-LU","Sequence Sequence 1","20.23","",""
"04/12/2024 18:30:00 - 04/12/2024 18:45:00","BZN|DE-LU","Sequence Sequence 1","15.26","",""
"04/12/2024 18:45:00 - 04/12/2024 19:00:00","BZN|DE-LU","Sequence Sequence 1","15.09","",""
"04/12/2024 19:00:00 - 04/12/2024 19:15:00","BZN|DE-LU","Sequence Sequence 1","17.93","",""
"04/12/2024 19:15:00 - 04/12/2024 19:30:00","BZN|DE-LU","Sequence Sequence 1","17.64","",""
"04/12/2024 19:30:00 - 04/12/2024 19:45:00","BZN|DE-LU","Sequence Sequence 1","16.02","",""
"04/12/2024 19:45:00 - 04/12/2024 20:00:00","BZN|DE-LU","Sequence Sequence 1","19.19","",""
"04/12/2024 20:00:00 - 04/12/2024 20:15:00","BZN|DE-LU","Sequence Sequence 1","20.60","",""
"04/12/2024 20:15:00 - 04/12/2024 20:30:00","BZN|DE-LU","Sequence Sequence 1","20.70","",""
"04/12/2024 20:30:00 - 04/12/2024 20:45:00","BZN|DE-LU","Sequence Sequence 1","20.56","",""
"04/12/2024 20:45:00 - 04/12/2024 21:00:00","BZN|DE-LU","Sequence Sequence 1","18.48","",""
"04/12/2024 21:00:00 - 04/12/2024 21:15:00","BZN|DE-LU","Sequence Sequence 1","23.71","",""
"04/12/2024 21:15:00 - 04/12/2024 21:30:00","BZN|DE-LU","Sequence Sequence 1","22.18","",""
"04/12/2024 21:30:00 - 04/12/2024 21:45:00","BZN|DE-LU","Sequence Sequence 1","27.62","",""
"04/12/2024 21:45:00 - 04/12/2024 22:00:00","BZN|DE-LU","Sequence Sequence 1","25.34","",""
"04/12/2024 22:00:00 - 04/12/2024 22:15:00","BZN|DE-LU","Sequence Sequence 1","33.54","",""
"04/12/2024 22:15:00 - 04/12/2024 22:30:00","BZN|DE-LU","Sequence Sequence 1","30.65","",""
"04/12/2024 22:30:00 - 04/12/2024 22:45:00","BZN|DE-LU","Sequence Sequence 1","33.85","",""
"04/12/2024 22:45:00 - 04/12/2024 23:00:00","BZN|DE-LU","Sequence Sequence 1","28.32","",""
"04/12/2024 23:00:00 - 04/12/2024 23:15:00","BZN|DE-LU","Sequence Sequence 1","40.73","",""
"04/12/2024 23:15:00 - 04/12/2024 23:30:00","BZN|DE-LU","Sequence Sequence 1","38.63","",""
"04/12/2024 23:30:00 - 04/12/2024 23:45:00","BZN|DE-LU","Sequence Sequence 1","36.02","",""
"04/12/2024 23:45:00 - 05/12/2024 00:00:00","BZN|DE-LU","Sequence Sequence 1","33.14","",""
"05/12/2024 00:00:00 - 05/12/2024 00:15:00","BZN|DE-LU","Sequence Sequence 1","48.02","",""
"05/12/2024 00:15:00 - 05/12/2024 00:30:00","BZN|DE-LU","Sequence Sequence 1","49.00","",""
"05/12/2024 00:30:00 - 05/12/2024 00:45:00","BZN|DE-LU","Sequence Sequence 1","47.14","",""
"05/12/2024 00:45:00 - 05/12/2024 01:00:00","BZN|DE-LU","Sequence Sequence 1","48.22","",""
"05/12/2024 01:00:00 - 05/12/2024 01:15:00","BZN|DE-LU","Sequence Sequence 1","55.67","",""
"05/12/2024 01:15:00 - 05/12/2024 01:30:00","BZN|DE-LU","Sequence Sequence 1","54.89","",""
"05/12/2024 01:30:00 - 05/12/2024 01:45:00","BZN|DE-LU","Sequence Sequence 1","56.70","",""
"05/12/2024 01:45:00 - 05/12/2024 02:00:00","BZN|DE-LU","Sequence Sequence 1","51.83","",""
"05/12/2024 02:00:00 - 05/12/2024 02:15:00","BZN|DE-LU","Sequence Sequence 1","62.21","",""
"05/12/2024 02:15:00 - 05/12/2024 02:30:00","BZN|DE-LU","Sequence Sequence 1","63.38","",""
"05/12/2024 02:30:00 - 05/12/2024 02:45:00","BZN|DE-LU","Sequence Sequence 1","61.12","",""
"05/12/2024 02:45:00 - 05/12/2024 03:00:00","BZN|DE-LU","Sequence Sequence 1","62.53","",""
"05/12/2024 03:00:00 - 05/12/2024 03:15:00","BZN|DE-LU","Sequence Sequence 1","65.88","",""
"05/12/2024 03:15:00 - 05/12/2024 03:30:00","BZN|DE-LU","Sequence Sequence 1","68.38","",""
"05/12/2024 03:30:00 - 05/12/2024 03:45:00","BZN|DE-LU","Sequence Sequence 1","66.79","",""
"05/12/2024 03:45:00 - 05/12/2024 04:00:00","BZN|DE-LU","Sequence Sequence 1","67.20","",""
"05/12/2024 04:00:00 - 05/12/2024 04:15:00","BZN|DE-LU","Sequence Sequence 1","74.14","",""
"05/12/2024 04:15:00 - 05/12/2024 04:30:00","BZN|DE-LU","Sequence Sequence 1","69.47","",""
"05/12/2024 04:30:00 - 05/12/2024 04:45:00","BZN|DE-LU","Sequence Sequence 1","70.82","",""
"05/12/2024 04:45:00 - 05/12/2024 05:00:00","BZN|DE-LU","Sequence Sequence 1","74.45","",""
"05/12/2024 05:00:00 - 05/12/2024 05:15:00","BZN|DE-LU","Sequence Sequence 1","75.68","",""
"05/12/2024 05:15:00 - 05/12/2024 05:30:00","BZN|DE-LU","Sequence Sequence 1","74.53","",""
"05/12/2024 05:30:00 - 05/12/2024 05:45:00","BZN|DE-LU","Sequence Sequence 1","76.90","",""
"05/12/2024 05:45:00 - 05/12/2024 06:00:00","BZN|DE-LU","Sequence Sequence 1","73.78","",""
"05/12/2024 06:00:00 - 05/12/2024 06:15:00","BZN|DE-LU","Sequence Sequence 1","74.74","",""
"05/12/2024 06:15:00 - 05/12/2024 06:30:00","BZN|DE-LU","Sequence Sequence 1","76.60","",""
"05/12/2024 06:30:00 - 05/12/2024 06:45:00","BZN|DE-LU","Sequence Sequence 1","76.74","",""
"05/12/2024 06:45:00 - 05/12/2024 07:00:00","BZN|DE-LU","Sequence Sequence 1","75.53","",""
"05/12/2024 07:00:00 - 05/12/2024 07:15:00","BZN|DE-LU","Sequence Sequence 1","75.47","",""
"05/12/2024 07:15:00 - 05/12/2024 07:30:00","BZN|DE-LU","Sequence Sequence 1","78.66","",""
"05/12/2024 07:30:00 - 05/12/2024 07:45:00","BZN|DE-LU","Sequence Sequence 1","75.92","",""
"05/12/2024 07:45:00 - 05/12/2024 08:00:00","BZN|DE-LU","Sequence Sequence 1","73.69","",""
"05/12/2024 08:00:00 - 05/12/2024 08:15:00","BZN|DE-LU","Sequence Sequence 1","73.05","",""
"05/12/2024 08:15:00 - 05/12/2024 08:30:00","BZN|DE-LU","Sequence Sequence 1","68.76","",""
"05/12/2024 08:30:00 - 05/12/2024 08:45:00","BZN|DE-LU","Sequence Sequence 1","76.22","",""
"05/12/2024 08:45:00 - 05/12/2024 09:00:00","BZN|DE-LU","Sequence Sequence 1","70.62","",""
"05/12/2024 09:00:00 - 05/12/2024 09:15:00","BZN|DE-LU","Sequence Sequence 1","68.64","",""
"05/12/2024 09:15:00 - 05/12/2024 09:30:00","BZN|DE-LU","Sequence Sequence 1","68.55","",""
"05/12/2024 09:30:00 - 05/12/2024 09:45:00","BZN|DE-LU","Sequence Sequence 1","66.67","",""
"05/12/2024 09:45:00 - 05/12/2024 10:00:00","BZN|DE-LU","Sequence Sequence 1","70.83","",""
"05/12/2024 10:00:00 - 05/12/2024 10:15:00","BZN|DE-LU","Sequence Sequence 1","66.13","",""
"05/12/2024 10:15:00 - 05/12/2024 10:30:00","BZN|DE-LU","Sequence Sequence 1","60.52","",""
"05/12/2024 10:30:00 - 05/12/2024 10:45:00","BZN|DE-LU","Sequence Sequence 1","63.44","",""
"05/12/2024 10:45:00 - 05/12/2024 11:00:00","BZN|DE-LU","Sequence Sequence 1","60.04","",""
"05/12/2024 11:00:00 - 05/12/2024 11:15:00","BZN|DE-LU","Sequence Sequence 1","57.42","",""
"05/12/2024 11:15:00 - 05/12/2024 11:30:00","BZN|DE-LU","Sequence Sequence 1","57.31","",""
"05/12/2024 11:30:00 - 05/12/2024 11:45:00","BZN|DE-LU","Sequence Sequence 1","56.80","",""
"05/12/2024 11:45:00 - 05/12/2024 12:00:00","BZN|DE-LU","Sequence Sequence 1","51.47","",""
"05/12/2024 12:00:00 - 05/12/2024 12:15:00","BZN|DE-LU","Sequence Sequence 1","45.93","",""
"05/12/2024 12:15:00 - 05/12/2024 12:30:00","BZN|DE-LU","Sequence Sequence 1","45.96","",""
"05/12/2024 12:30:00 - 05/12/2024 12:45:00","BZN|DE-LU","Sequence Sequence 1","45.82","",""
"05/12/2024 12:45:00 - 05/12/2024 13:00:00","BZN|DE-LU","Sequence Sequence 1","49.67","",""
"05/12/2024 13:00:00 - 05/12/2024 13:15:00","BZN|DE-LU","Sequence Sequence 1","35.63","",""
"05/12/2024 13:15:00 - 05/12/2024 13:30:00","BZN|DE-LU","Sequence Sequence 1","40.03","",""
"05/12/2024 13:30:00 - 05/12/2024 13:45:00","BZN|DE-LU","Sequence Sequence 1","40.74","",""
"05/12/2024 13:45:00 - 05/12/2024 14:00:00","BZN|DE-LU","Sequence Sequence 1","37.85","",""
"05/12/2024 14:00:00 - 05/12/2024 14:15:00","BZN|DE-LU","Sequence Sequence 1","33.03","",""
"05/12/2024 14:15:00 - 05/12/2024 14:30:00","BZN|DE-LU","Sequence Sequence 1","32.90","",""
"05/12/2024 14:30:00 - 05/12/2024 14:45:00","BZN|DE-LU","Sequence Sequence 1","31.47","",""
"05/12/2024 14:45:00 - 05/12/2024 15:00:00","BZN|DE-LU","Sequence Sequence 1","34.19","",""
"05/12/2024 15:00:00 - 05/12/2024 15:15:00","BZN|DE-LU","Sequence Sequence 1","24.72","",""
"05/12/2024 15:15:00 - 05/12/2024 15:30:00","BZN|DE-LU","Sequence Sequence 1","27.98","",""
"05/12/2024 15:30:00 - 05/12/2024 15:45:00","BZN|DE-LU","Sequence Sequence 1","26.07","",""
"05/12/2024 15:45:00 - 05/12/2024 16:00:00","BZN|DE-LU","Sequence Sequence 1","25.18","",""
"05/12/2024 16:00:00 - 05/12/2024 16:15:00","BZN|DE-LU","Sequence Sequence 1","20.59","",""
"05/12/2024 16:15:00 - 05/12/2024 16:30:00","BZN|DE-LU","Sequence Sequence 1","18.26","",""
"05/12/2024 16:30:00 - 05/12/2024 16:45:00","BZN|DE-LU","Sequence Sequence 1","20.31","",""
"05/12/2024 16:45:00 - 05/12/2024 17:00:00","BZN|DE-LU","Sequence Sequence 1","18.79","",""
"05/12/2024 17:00:00 - 05/12/2024 17:15:00","BZN|DE-LU","Sequence Sequence 1","18.57","",""
"05/12/2024 17:15:00 - 05/12/2024 17:30:00","BZN|DE-LU","Sequence Sequence 1","19.84","",""
"05/12/2024 17:30:00 - 05/12/2024 17:45:00","BZN|DE-LU","Sequence Sequence 1","18.95","",""
"05/12/2024 17:45:00 - 05/12/2024 18:00:00","BZN|DE-LU","Sequence Sequence 1","16.61","",""
"05/12/2024 18:00:00 - 05/12/2024 18:15:00","BZN|DE-LU","Sequence Sequence 1","16.49","",""
"05/12/2024 18:15:00 - 05/12/2024 18:30:00","BZN|DE-LU","Sequence Sequence 1","17.57","",""
"05/12/2024 18:30:00 - 05/12/2024 18:45:00","BZN|DE-LU","Sequence Sequence 1","17.68","",""
"05/12/2024 18:45:00 - 05/12/2024 19:00:00","BZN|DE-LU","Sequence Sequence 1","20.29","",""
"05/12/2024 19:00:00 - 05/12/2024 19:15:00","BZN|DE-LU","Sequence Sequence 1","19.29","",""
"05/12/2024 19:15:00 - 05/12/2024 19:30:00","BZN|DE-LU","Sequence Sequence 1","18.34","",""
"05/12/2024 19:30:00 - 05/12/2024 19:45:00","BZN|DE-LU","Sequence Sequence 1","18.25","",""
"05/12/2024 19:45:00 - 05/12/2024 20:00:00","BZN|DE-LU","Sequence Sequence 1","17.34","",""
"05/12/2024 20:00:00 - 05/12/2024 20:15:00","BZN|DE-LU","Sequence Sequence 1","21.04","",""
"05/12/2024 20:15:00 - 05/12/2024 20:30:00","BZN|DE-LU","Sequence Sequence 1","22.47","",""
"05/12/2024 20:30:00 - 05/12/2024 20:45:00","BZN|DE-LU","Sequence Sequence 1","19.62","",""
"05/12/2024 20:45:00 - 05/12/2024 21:00:00","BZN|DE-LU","Sequence Sequence 1","21.86","",""
"05/12/2024 21:00:00 - 05/12/2024 21:15:00","BZN|DE-LU","Sequence Sequence 1","25.59","",""
"05/12/2024 21:15:00 - 05/12/2024 21:30:00","BZN|DE-LU","Sequence Sequence 1","29.24","",""
"05/12/2024 21:30:00 - 05/12/2024 21:45:00","BZN|DE-LU","Sequence Sequence 1","26.39","",""
"05/12/2024 21:45:00 - 05/12/2024 22:00:00","BZN|DE-LU","Sequence Sequence 1","26.46","",""
"05/12/2024 22:00:00 - 05/12/2024 22:15:00","BZN|DE-LU","Sequence Sequence 1","30.30","",""
"05/12/2024 22:15:00 - 05/12/2024 22:30:00","BZN|DE-LU","Sequence Sequence 1","34.95","",""
"05/12/2024 22:30:00 - 05/12/2024 22:45:00","BZN|DE-LU","Sequence Sequence 1","33.03","",""
"05/12/2024 22:45:00 - 05/12/2024 23:00:00","BZN|DE-LU","Sequence Sequence 1","34.75","",""
"05/12/2024 23:00:00 - 05/12/2024 23:15:00","BZN|DE-LU","Sequence Sequence 1","38.88","",""
"05/12/2024 23:15:00 - 05/12/2024 23:30:00","BZN|DE-LU","Sequence Sequence 1","39.25","",""
"05/12/2024 23:30:00 - 05/12/2024 23:45:00","BZN|DE-LU","Sequence Sequence 1","36.51","",""
"05/12/2024 23:45:00 - 06/12/2024 00:00:00","BZN|DE-LU","Sequence Sequence 1","42.94","",""
"06/12/2024 00:00:00 - 06/12/2024 00:15:00","BZN|DE-LU","Sequence Sequence 1","48.22","",""
"06/12/2024 00:15:00 - 06/12/2024 00:30:00","BZN|DE-LU","Sequence Sequence 1","51.20","",""
"06/12/2024 00:30:00 - 06/12/2024 00:45:00","BZN|DE-LU","Sequence Sequence 1","46.79","",""
"06/12/2024 00:45:00 - 06/12/2024 01:00:00","BZN|DE-LU","Sequence Sequence 1","48.43","",""
"06/12/2024 01:00:00 - 06/12/2024 01:15:00","BZN|DE-LU","Sequence Sequence 1","57.23","",""
"06/12/2024 01:15:00 - 06/12/2024 01:30:00","BZN|DE-LU","Sequence Sequence 1","55.91","",""
"06/12/2024 01:30:00 - 06/12/2024 01:45:00","BZN|DE-LU","Sequence Sequence 1","54.58","",""
"06/12/2024 01:45:00 - 06/12/2024 02:00:00","BZN|DE-LU","Sequence Sequence 1","54.30","",""
"06/12/2024 02:00:00 - 06/12/2024 02:15:00","BZN|DE-LU","Sequence Sequence 1","61.79","",""
"06/12/2024 02:15:00 - 06/12/2024 02:30:00","BZN|DE-LU","Sequence Sequence 1","67.82","",""
"06/12/2024 02:30:00 - 06/12/2024 02:45:00","BZN|DE-LU","Sequence Sequence 1","61.24","",""
"06/12/2024 02:45:00 - 06/12/2024 03:00:00","BZN|DE-LU","Sequence Sequence 1","58.51","",""
"06/12/2024 03:00:00 - 06/12/2024 03:15:00","BZN|DE-LU","Sequence Sequence 1","68.77","",""
"06/12/2024 03:15:00 - 06/12/2024 03:30:00","BZN|DE-LU","Sequence Sequence 1","68.75","",""
"06/12/2024 03:30:00 - 06/12/2024 03:45:00","BZN|DE-LU","Sequence Sequence 1","68.07","",""
"06/12/2024 03:45:00 - 06/12/2024 04:00:00","BZN|DE-LU","Sequence Sequence 1","67.46","",""
"06/12/2024 04:00:00 - 06/12/2024 04:15:00","BZN|DE-LU","Sequence Sequence 1","72.92","",""
"06/12/2024 04:15:00 - 06/12/2024 04:30:00","BZN|DE-LU","Sequence Sequence 1","70.83","",""
"06/12/2024 04:30:00 - 06/12/2024 04:45:00","BZN|DE-LU","Sequence Sequence 1","77.02","",""
"06/12/2024 04:45:00 - 06/12/2024 05:00:00","BZN|DE-LU","Sequence Sequence 1","73.95","",""
"06/12/2024 05:00:00 - 06/12/2024 05:15:00","BZN|DE-LU","Sequence Sequence 1","76.70","",""
"06/12/2024 05:15:00 - 06/12/2024 05:30:00","BZN|DE-LU","Sequence Sequence 1","78.56","",""
"06/12/2024 05:30:00 - 06/12/2024 05:45:00","BZN|DE-LU","Sequence Sequence 1","81.88","",""
"06/12/2024 05:45:00 - 06/12/2024 06:00:00","BZN|DE-LU","Sequence Sequence 1","75.66","",""
"06/12/2024 06:00:00 - 06/12/2024 06:15:00","BZN|DE-LU","Sequence Sequence 1","78.10","",""
"06/12/2024 06:15:00 - 06/12/2024 06:30:00","BZN|DE-LU","Sequence Sequence 1","79.09","",""
"06/12/2024 06:30:00 - 06/12/2024 06:45:00","BZN|DE-LU","Sequence Sequence 1","78.87","",""
"06/12/2024 06:45:00 - 06/12/2024 07:00:00","BZN|DE-LU","Sequence Sequence 1","79.29","",""
"06/12/2024 07:00:00 - 06/12/2024 07:15:00","BZN|DE-LU","Sequence Sequence 1","78.30","",""
"06/12/2024 07:15:00 - 06/12/2024 07:30:00","BZN|DE-LU","Sequence Sequence 1","75.64","",""
"06/12/2024 07:30:00 - 06/12/2024 07:45:00","BZN|DE-LU","Sequence Sequence 1","78.85","",""
"06/12/2024 07:45:00 - 06/12/2024 08:00:00","BZN|DE-LU","Sequence Sequence 1","76.24","",""
"06/12/2024 08:00:00 - 06/12/2024 08:15:00","BZN|DE-LU","Sequence Sequence 1","74.03","",""
"06/12/2024 08:15:00 - 06/12/2024 08:30:00","BZN|DE-LU","Sequence Sequence 1","74.69","",""
"06/12/2024 08:30:00 - 06/12/2024 08:45:00","BZN|DE-LU","Sequence Sequence 1","72.04","",""
"06/12/2024 08:45:00 - 06/12/2024 09:00:00","BZN|DE-LU","Sequence Sequence 1","74.33","",""
"06/12/2024 09:00:00 - 06/12/2024 09:15:00","BZN|DE-LU","Sequence Sequence 1","69.94","",""
"06/12/2024 09:15:00 - 06/12/2024 09:30:00","BZN|DE-LU","Sequence Sequence 1","64.91","",""
"06/12/2024 09:30:00 - 06/12/2024 09:45:00","BZN|DE-LU","Sequence Sequence 1","71.50","",""
"06/12/2024 09:45:00 - 06/12/2024 10:00:00","BZN|DE-LU","Sequence Sequence 1","67.06","",""
"06/12/2024 10:00:00 - 06/12/2024 10:15:00","BZN|DE-LU","Sequence Sequence 1","63.03","",""
"06/12/2024 10:15:00 - 06/12/2024 10:30:00","BZN|DE-LU","Sequence Sequence 1","65.54","",""
